title,url,price,avg_review,num_reviews,desc_text,desc_list,prod_category
Boston Red Sox Levelwear Vandal Raglan Quarter-Zip Pullover Jacket - Gray/Navy,https://www.walmart.com/ip/Boston-Red-Sox-Levelwear-Vandal-Raglan-Quarter-Zip-Pullover-Jacket-Gray-Navy/859268349,51.99,,0,Never miss out on repping the Boston Red Sox on a cool day by sporting this Vandal Raglan Quarter-Zip Pullover Jacket from Levelwear. This extra layer provides a lightweight option that you can wear whenever you feel some cover is needed. The quarter-zip design and authentic Boston Red Sox graphics make this a must-have piece of game day gear.,"Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 100% Polyester,Olympic collar,Contrast-color raglan sleeves,Lightweight jacket suitable for mild temperatures,Zipper garage,Glossy heat-sealed vinyl applique graphics,Machine wash, tumble dry low,Tagless Collar,Officially licensed,Imported,Brand: Levelwear",Sports & Outdoors
Chicago White Sox Levelwear Vandal Raglan Quarter-Zip Pullover Jacket - Gray/Black,https://www.walmart.com/ip/Chicago-White-Sox-Levelwear-Vandal-Raglan-Quarter-Zip-Pullover-Jacket-Gray-Black/795222220,64.99,,0,Never miss out on repping the Chicago White Sox on a cool day by sporting this Vandal Raglan Quarter-Zip Pullover Jacket from Levelwear. This extra layer provides a lightweight option that you can wear whenever you feel some cover is needed. The quarter-zip design and authentic Chicago White Sox graphics make this a must-have piece of game day gear.,"Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 100% Polyester,Glossy heat-sealed vinyl applique graphics,Lightweight jacket suitable for mild temperatures,Olympic collar,Zipper garage,Contrast-color raglan sleeves,Machine wash, tumble dry low,Tagless Collar,Officially licensed,Imported,Brand: Levelwear",Sports & Outdoors
Atlanta Braves Levelwear Vandal Raglan Quarter-Zip Pullover Jacket - Gray/Navy,https://www.walmart.com/ip/Atlanta-Braves-Levelwear-Vandal-Raglan-Quarter-Zip-Pullover-Jacket-Gray-Navy/994144864,51.99,,0,Never miss out on repping the Atlanta Braves on a cool day by sporting this Vandal Raglan Quarter-Zip Pullover Jacket from Levelwear. This extra layer provides a lightweight option that you can wear whenever you feel some cover is needed. The quarter-zip design and authentic Atlanta Braves graphics make this a must-have piece of game day gear.,"Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 100% Polyester,Zipper garage,Lightweight jacket suitable for mild temperatures,Glossy heat-sealed vinyl applique graphics,Olympic collar,Contrast-color raglan sleeves,1/4-Zip,Machine wash, tumble dry low,Tagless Collar,Officially licensed,Imported,Brand: Levelwear",Sports & Outdoors
Toronto Blue Jays Levelwear Vandal Raglan Quarter-Zip Pullover Jacket - Gray/Royal,https://www.walmart.com/ip/Toronto-Blue-Jays-Levelwear-Vandal-Raglan-Quarter-Zip-Pullover-Jacket-Gray-Royal/306061091,64.99,,0,Never miss out on repping the Toronto Blue Jays on a cool day by sporting this Vandal Raglan Quarter-Zip Pullover Jacket from Levelwear. This extra layer provides a lightweight option that you can wear whenever you feel some cover is needed. The quarter-zip design and authentic Toronto Blue Jays graphics make this a must-have piece of game day gear.,"Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 100% Polyester,Contrast-color raglan sleeves,Glossy heat-sealed vinyl applique graphics,Lightweight jacket suitable for mild temperatures,Olympic collar,Zipper garage,Machine wash, tumble dry low,Tagless Collar,Officially licensed,Imported,Brand: Levelwear",Sports & Outdoors
Los Angeles Angels Levelwear Vandal Raglan Quarter-Zip Pullover Jacket - Gray/Red,https://www.walmart.com/ip/Los-Angeles-Angels-Levelwear-Vandal-Raglan-Quarter-Zip-Pullover-Jacket-Gray-Red/746779269,64.99,,0,Never miss out on repping the Los Angeles Angels on a cool day by sporting this Vandal Raglan Quarter-Zip Pullover Jacket from Levelwear. This extra layer provides a lightweight option that you can wear whenever you feel some cover is needed. The quarter-zip design and authentic Los Angeles Angels graphics make this a must-have piece of game day gear.,"Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 100% Polyester,Zipper garage,Lightweight jacket suitable for mild temperatures,Glossy heat-sealed vinyl applique graphics,Olympic collar,Contrast-color raglan sleeves,1/4-Zip,Machine wash, tumble dry low,Tagless Collar,Officially licensed,Imported,Brand: Levelwear",Sports & Outdoors
Philadelphia Phillies Levelwear Vandal Raglan Quarter-Zip Pullover Jacket - Gray/Royal,https://www.walmart.com/ip/Philadelphia-Phillies-Levelwear-Vandal-Raglan-Quarter-Zip-Pullover-Jacket-Gray-Royal/501785847,48.74,,0,Never miss out on repping the Philadelphia Phillies on a cool day by sporting this Vandal Raglan Quarter-Zip Pullover Jacket from Levelwear. This extra layer provides a lightweight option that you can wear whenever you feel some cover is needed. The quarter-zip design and authentic Philadelphia Phillies graphics make this a must-have piece of game day gear.,"Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 100% Polyester,Zipper garage,Lightweight jacket suitable for mild temperatures,Glossy heat-sealed vinyl applique graphics,Contrast-color raglan sleeves,Olympic collar,Machine wash, tumble dry low,Tagless Collar,Officially licensed,Imported,Brand: Levelwear",Sports & Outdoors
Los Angeles Dodgers Levelwear Vandal Raglan Quarter-Zip Pullover Jacket - Gray/Royal,https://www.walmart.com/ip/Los-Angeles-Dodgers-Levelwear-Vandal-Raglan-Quarter-Zip-Pullover-Jacket-Gray-Royal/663016898,51.99,,0,Never miss out on repping the Los Angeles Dodgers on a cool day by sporting this Vandal Raglan Quarter-Zip Pullover Jacket from Levelwear. This extra layer provides a lightweight option that you can wear whenever you feel some cover is needed. The quarter-zip design and authentic Los Angeles Dodgers graphics make this a must-have piece of game day gear.,"Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 100% Polyester,Zipper garage,Contrast-color raglan sleeves,Olympic collar,Lightweight jacket suitable for mild temperatures,Glossy heat-sealed vinyl applique graphics,Machine wash, tumble dry low,Tagless Collar,Officially licensed,Imported,Brand: Levelwear",Sports & Outdoors
Houston Outlaws ULT Fleece Pullover Sweatshirt - Charcoal,https://www.walmart.com/ip/Houston-Outlaws-ULT-Fleece-Pullover-Sweatshirt-Charcoal/275697489,51.99,,0,"You'll come out on top at the end of overtime when you put on this Houston Outlaws Fleece Pullover Sweatshirt. It doesn't matter if you're a tank, healer or support, this gear will keep you comfortable. The awesome graphics will help you highlight your ferocity for the team. You can rest easy in knowing you'll have the play-of-the-game by wearing this ULT piece.","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 80% Cotton/20% Polyester,Screen print graphics,Midweight sweatshirt suitable for moderate temperatures,Lined with soft fleece,Pigment dyed,Crew neck,Long sleeve,Machine wash, tumble dry low,Officially licensed,Imported,Brand: ULT",Sports & Outdoors
Philadelphia Fusion ULT Fleece Pullover Sweatshirt - Charcoal,https://www.walmart.com/ip/Philadelphia-Fusion-ULT-Fleece-Pullover-Sweatshirt-Charcoal/317621202,51.99,,0,"You'll come out on top at the end of overtime when you put on this Philadelphia Fusion Fleece Pullover Sweatshirt. It doesn't matter if you're a tank, healer or support, this gear will keep you comfortable. The awesome graphics will help you highlight your ferocity for the team. You can rest easy in knowing you'll have the play-of-the-game by wearing this ULT piece.","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 80% Cotton/20% Polyester,Midweight sweatshirt suitable for moderate temperatures,Lined with soft fleece,Pigment dyed,Screen print graphics,Crew neck,Long sleeve,Machine wash, tumble dry low,Officially licensed,Imported,Brand: ULT",Sports & Outdoors
Chengdu Hunters ULT Fleece Pullover Sweatshirt - Charcoal,https://www.walmart.com/ip/Chengdu-Hunters-ULT-Fleece-Pullover-Sweatshirt-Charcoal/540265283,51.99,,0,,,Clothing
Seoul Dynasty ULT Fleece Pullover Sweatshirt - Charcoal,https://www.walmart.com/ip/Seoul-Dynasty-ULT-Fleece-Pullover-Sweatshirt-Charcoal/519695392,51.99,,0,"You'll come out on top at the end of overtime when you put on this Seoul Dynasty Fleece Pullover Sweatshirt. It doesn't matter if you're a tank, healer or support, this gear will keep you comfortable. The awesome graphics will help you highlight your ferocity for the team. You can rest easy in knowing you'll have the play-of-the-game by wearing this ULT piece.","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 80% Cotton/20% Polyester,Midweight sweatshirt suitable for moderate temperatures,Pigment dyed,Lined with soft fleece,Screen print graphics,Crew neck,Long sleeve,Machine wash, tumble dry low,Officially licensed,Imported,Brand: ULT",Sports & Outdoors
Toronto Defiant ULT Fleece Pullover Sweatshirt - Charcoal,https://www.walmart.com/ip/Toronto-Defiant-ULT-Fleece-Pullover-Sweatshirt-Charcoal/837026683,51.99,,0,"You'll come out on top at the end of overtime when you put on this Toronto Defiant Fleece Pullover Sweatshirt. It doesn't matter if you're a tank, healer or support, this gear will keep you comfortable. The awesome graphics will help you highlight your ferocity for the team. You can rest easy in knowing you'll have the play-of-the-game by wearing this ULT piece.","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 80% Cotton/20% Polyester,Lined with soft fleece,Pigment dyed,Screen print graphics,Midweight sweatshirt suitable for moderate temperatures,Crew neck,Long sleeve,Machine wash, tumble dry low,Officially licensed,Imported,Brand: ULT",Sports & Outdoors
Shanghai Dragons ULT Fleece Pullover Sweatshirt - Charcoal,https://www.walmart.com/ip/Shanghai-Dragons-ULT-Fleece-Pullover-Sweatshirt-Charcoal/132384815,51.99,,0,"You'll come out on top at the end of overtime when you put on this Shanghai Dragons Fleece Pullover Sweatshirt. It doesn't matter if you're a tank, healer or support, this gear will keep you comfortable. The awesome graphics will help you highlight your ferocity for the team. You can rest easy in knowing you'll have the play-of-the-game by wearing this ULT piece.","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 80% Cotton/20% Polyester,Pigment dyed,Midweight sweatshirt suitable for moderate temperatures,Screen print graphics,Lined with soft fleece,Crew neck,Long sleeve,Machine wash, tumble dry low,Officially licensed,Imported,Brand: ULT",Sports & Outdoors
Jacksonville Jaguars G-III Sports by Carl Banks Turning Point Sherpa Lined Full-Zip Jacket - Heathered Gray/Black,https://www.walmart.com/ip/Jacksonville-Jaguars-G-III-Sports-by-Carl-Banks-Turning-Point-Sherpa-Lined-Full-Zip-Jacket-Heathered-Gray-Black/692647822,79.99,,0,"The Jacksonville Jaguars always have your support, even through the winter months. Express your devotion by bundling up in this Turning Point Sherpa Lined full-zip jacket from G-III Sports by Carl Banks. It features crisp Jacksonville Jaguars graphics to get you pumped up and ready to cheer on your team even when the temperature drops!","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Sizing Tip: Product runs true to size. For a looser fit, we recommend ordering one size larger than you normally wear.,Material: 65% Polyester/26% Rayon/9% Cotton Face Body/Hood; 100% Polyester Faux Fur Back Body/Hood; 60% Cotton/40% Polyester Sleeves; 100% Polyester Sleeve Lining",Sports & Outdoors
Chicago White Sox G-III Sports by Carl Banks High Heat V-Neck Pullover Jacket - Black/Gray,https://www.walmart.com/ip/Chicago-White-Sox-G-III-Sports-by-Carl-Banks-High-Heat-V-Neck-Pullover-Jacket-Black-Gray/810414417,51.99,,0,"You don't let anything get in the way of your Chicago White Sox fandom, not even chilly weather. Bundle up and stay spirited with this High Heat pullover jacket from G-III Sports by Carl Banks! It features the iconic Chicago White Sox colors and logo front and center, so your fandom will be seen far and wide. Plus, the trendy V-neck design will have you looking the part of a stylish fan.","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Sizing Tip: Product runs true to size. If you are in between sizes, we recommend ordering the smaller size.,Material: 100% Polyester,Mesh lining,Zipper at left seam,Lightweight jacket suitable for mild temperatures,Long sleeve,Locker loop inside collar",Sports & Outdoors
Carolina Panthers G-III Sports by Carl Banks Alpine Zone Sweater Fleece Full-Zip Jacket - Heathered Charcoal,https://www.walmart.com/ip/Carolina-Panthers-G-III-Sports-by-Carl-Banks-Alpine-Zone-Sweater-Fleece-Full-Zip-Jacket-Heathered-Charcoal/312465585,71.99,,0,"You live and breathe the Carolina Panthers, so it only makes sense that when it gets cooler outside, you'll want to put on your superb cold weather gear. Now you'll be able to accomplish that goal when you get this Carolina Panthers Alpine Zone sweater fleece full-zip jacket from G-III Sports by Carl Banks. This jacket features crisp Carolina Panthers graphics, so you'll be able to show off your unabashed fandom to everyone who sees you.","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Sizing Tip: Product runs true to size. For a looser fit, we recommend ordering one size larger than you normally wear.,Material: 100% Polyester,Contrast-color sleeves,Embroidered fabric applique,Elastic in cuffs and collar,Long sleeve",Sports & Outdoors
Miami Dolphins G-III Sports by Carl Banks Alpine Zone Sweater Fleece Full-Zip Jacket - Heathered Charcoal,https://www.walmart.com/ip/Miami-Dolphins-G-III-Sports-by-Carl-Banks-Alpine-Zone-Sweater-Fleece-Full-Zip-Jacket-Heathered-Charcoal/779704211,71.99,,0,"You live and breathe the Miami Dolphins, so it only makes sense that when it gets cooler outside, you'll want to put on your superb cold weather gear. Now you'll be able to accomplish that goal when you get this Miami Dolphins Alpine Zone sweater fleece full-zip jacket from G-III Sports by Carl Banks. This jacket features crisp Miami Dolphins graphics, so you'll be able to show off your unabashed fandom to everyone who sees you.","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Sizing Tip: Product runs true to size. For a looser fit, we recommend ordering one size larger than you normally wear.,Material: 100% Polyester,Two zippered side pockets,Elastic in cuffs and collar,Midweight jacket suitable for moderate temperatures,Long sleeve",Sports & Outdoors
Jacksonville Jaguars G-III Sports by Carl Banks Alpine Zone Sweater Fleece Full-Zip Jacket - Heathered Charcoal,https://www.walmart.com/ip/Jacksonville-Jaguars-G-III-Sports-by-Carl-Banks-Alpine-Zone-Sweater-Fleece-Full-Zip-Jacket-Heathered-Charcoal/448072261,71.99,,0,"You live and breathe the Jacksonville Jaguars, so it only makes sense that when it gets cooler outside, you'll want to put on your superb cold weather gear. Now you'll be able to accomplish that goal when you get this Jacksonville Jaguars Alpine Zone sweater fleece full-zip jacket from G-III Sports by Carl Banks. This jacket features crisp Jacksonville Jaguars graphics, so you'll be able to show off your unabashed fandom to everyone who sees you.","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Sizing Tip: Product runs true to size. For a looser fit, we recommend ordering one size larger than you normally wear.,Material: 100% Polyester,Elastic in cuffs and collar,Contrast-color sleeves,Two zippered side pockets",Sports & Outdoors
Detroit Lions Women's Sherpa Quarter-Zip Pullover Jacket - Gray,https://www.walmart.com/ip/Detroit-Lions-Women-s-Sherpa-Quarter-Zip-Pullover-Jacket-Gray/450038477,59.99,,0,"You always have your mind set on the next Detroit Lions game. Until then, you can satiate your passion for the team with this Sherpa quarter-zip jacket. Its cozy lining will keep you toasty in the cold temperatures, and the high-quality graphics will let everyone know that you're the most devoted Detroit Lions supporter.","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 100% Polyester,Long sleeve,Midweight jacket suitable for moderate temperatures,Hem with side splits,Embroidered graphics,Elastic cuffs,Mock collar,Machine wash, tumble dry low,Officially licensed,Imported,Brand: G-III 4Her by Carl Banks",Sports & Outdoors
New York Giants Women's Sherpa Quarter-Zip Pullover Jacket - Gray,https://www.walmart.com/ip/New-York-Giants-Women-s-Sherpa-Quarter-Zip-Pullover-Jacket-Gray/751403575,59.99,,0,"You always have your mind set on the next New York Giants game. Until then, you can satiate your passion for the team with this Sherpa quarter-zip jacket. Its cozy lining will keep you toasty in the cold temperatures, and the high-quality graphics will let everyone know that you're the most devoted New York Giants supporter.","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 100% Polyester,Hem with side splits,Mock collar,Embroidered graphics,Elastic cuffs,Midweight jacket suitable for moderate temperatures,Long sleeve,Machine wash, tumble dry low,Officially licensed,Imported,Brand: G-III 4Her by Carl Banks",Sports & Outdoors
Michigan State Spartans G-III Sports by Carl Banks Fast Pace Half-Zip Pullover Jacket - Heathered Gray,https://www.walmart.com/ip/Michigan-State-Spartans-G-III-Sports-by-Carl-Banks-Fast-Pace-Half-Zip-Pullover-Jacket-Heathered-Gray/610217618,38.99,,0,"When the weather starts to drop, wrap yourself up in your Michigan State Spartans fandom! This G-III Sports by Carl Banks Fast Pace half-zip pullover jacket will make your team pride heat up for the season. With embroidered graphics and multiple zippered pockets, this jacket will help you can keep all your essentials secure as your root on the Michigan State Spartans!","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 100% Polyester,Two zippered front pockets,Embroidered graphics,Elastic cuffs and hem,Midweight jacket suitable for moderate temperatures,Decorative tonal stitching on outer seams,Rounded drop tail hem,Locker loop",Sports & Outdoors
LA Clippers G-III Sports by Carl Banks Legend Space Dye Full Zip Hooded Track Jacket - Gray/Red,https://www.walmart.com/ip/LA-Clippers-G-III-Sports-by-Carl-Banks-Legend-Space-Dye-Full-Zip-Hooded-Track-Jacket-Gray-Red/861883509,29.99,,0,,,Sports & Outdoors
Orlando Magic G-III Sports by Carl Banks Legend Space Dye Full Zip Hooded Track Jacket - Gray/Blue,https://www.walmart.com/ip/Orlando-Magic-G-III-Sports-by-Carl-Banks-Legend-Space-Dye-Full-Zip-Hooded-Track-Jacket-Gray-Blue/658934369,17.99,,0,"You always rep the Orlando Magic, and now you can in cold weather too! Look great while cheering on the Orlando Magic in this Legend Space Dye full zip hooded track jacket from G-III Sports by Carl Banks. The bold design of this jacket will give you the look of a hardcore Orlando Magic fan even when it's chilly out.","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Regular Fit: Not too slim, not too loose. Designed with a relaxed fit through shoulders, chest and waist.,Material: 95% Polyester/5% Spandex,Sewn-on fabric applique letters,Fleece lined,Locker loop,Embroidered graphics,Elastic cuffs, hem & waistband",Sports & Outdoors
New York Yankees G-III Sports by Carl Banks High Heat V-Neck Pullover Jacket - Navy/Gray,https://www.walmart.com/ip/New-York-Yankees-G-III-Sports-by-Carl-Banks-High-Heat-V-Neck-Pullover-Jacket-Navy-Gray/776964604,64.99,,0,"You don't let anything get in the way of your New York Yankees fandom, not even chilly weather. Bundle up and stay spirited with this High Heat pullover jacket from G-III Sports by Carl Banks! It features the iconic New York Yankees colors and logo front and center, so your fandom will be seen far and wide. Plus, the trendy V-neck design will have you looking the part of a stylish fan.","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Sizing Tip: Product runs true to size. If you are in between sizes, we recommend ordering the smaller size.,Material: 100% Polyester,Embroidered fabric applique,Two front pockets,Mesh lining,V-neck,Lightweight jacket suitable for mild temperatures",Sports & Outdoors
Atlanta Falcons G-III Sports by Carl Banks Turning Point Sherpa Lined Full-Zip Jacket - Heathered Gray/Red,https://www.walmart.com/ip/Atlanta-Falcons-G-III-Sports-by-Carl-Banks-Turning-Point-Sherpa-Lined-Full-Zip-Jacket-Heathered-Gray-Red/777731949,79.99,,0,"The Atlanta Falcons always have your support, even through the winter months. Express your devotion by bundling up in this Turning Point Sherpa Lined full-zip jacket from G-III Sports by Carl Banks. It features crisp Atlanta Falcons graphics to get you pumped up and ready to cheer on your team even when the temperature drops!","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Sizing Tip: Product runs true to size. For a looser fit, we recommend ordering one size larger than you normally wear.,Material: 65% Polyester/26% Rayon/9% Cotton Face Body/Hood; 100% Polyester Faux Fur Back Body/Hood; 60% Cotton/40% Polyester Sleeves; 100% Polyester Sleeve Lining",Sports & Outdoors
Detroit Lions G-III Sports by Carl Banks Turning Point Sherpa Lined Full-Zip Jacket - Heathered Gray/Blue,https://www.walmart.com/ip/Detroit-Lions-G-III-Sports-by-Carl-Banks-Turning-Point-Sherpa-Lined-Full-Zip-Jacket-Heathered-Gray-Blue/675358267,99.99,,0,"The Detroit Lions always have your support, even through the winter months. Express your devotion by bundling up in this Turning Point Sherpa Lined full-zip jacket from G-III Sports by Carl Banks. It features crisp Detroit Lions graphics to get you pumped up and ready to cheer on your team even when the temperature drops!","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Sizing Tip: Product runs true to size. For a looser fit, we recommend ordering one size larger than you normally wear.,Material: 65% Polyester/26% Rayon/9% Cotton Face Body/Hood; 100% Polyester Faux Fur Back Body/Hood; 60% Cotton/40% Polyester Sleeves; 100% Polyester Sleeve Lining",Sports & Outdoors
Oklahoma State Cowboys G-III Sports by Carl Banks Midfield Transitional Full-Zip Jacket - Gray/Black,https://www.walmart.com/ip/Oklahoma-State-Cowboys-G-III-Sports-by-Carl-Banks-Midfield-Transitional-Full-Zip-Jacket-Gray-Black/267847151,75.99,,0,"You'll love sporting your Oklahoma State Cowboys fandom even more with this jacket from G-III Sports by Carl Banks. With its neutral colors and versatile design, the Midfield Transitional full-zip jacket can be worn to the games, tailgates and your casual days out with friends. Every cut is designed to outline the strong loyalty you have for your favorite team.","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 63% Cotton/37% Polyester,Rib-knit neck, cuffs and bottom,Heat-sealed graphics,Midweight jacket suitable for moderate temperatures,Screen print graphics,Machine wash, tumble dry low,Officially licensed,Imported,Brand: G-III Sports by Carl Banks",Sports & Outdoors
Michigan State Spartans G-III Sports by Carl Banks Midfield Transitional Full-Zip Jacket - Gray/Black,https://www.walmart.com/ip/Michigan-State-Spartans-G-III-Sports-by-Carl-Banks-Midfield-Transitional-Full-Zip-Jacket-Gray-Black/318339328,75.99,,0,,,Clothing
Detroit Lions G-III Sports by Carl Banks Perfect Season Full-Zip Hoodie - Charcoal,https://www.walmart.com/ip/Detroit-Lions-G-III-Sports-by-Carl-Banks-Perfect-Season-Full-Zip-Hoodie-Charcoal/240453546,64.99,,0,Elevate your Detroit Lions fandom by donning this spirited G-III Sports by Carl Banks jacket to the next big game. This Perfect Season full-zip hoodie is decked out in impressive graphics to ensure you're the liveliest Detroit Lions supporter in the stands. There will be no doubt that you're rooting for the Detroit Lions when you step out in this bold gear.,"Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 60% Cotton/40% Polyester,Fleece lining,Heathered fabric,Hood with drawstring,Midweight hoodie suitable for moderate temperatures,Front pockets,Distressed screen print graphics,Long sleeve,Machine wash, tumble dry low,Officially licensed,Imported,Brand: G-III Sports by Carl Banks",Sports & Outdoors
Carolina Panthers G-III Sports by Carl Banks Safety Tri-Blend Full-Zip Hoodie - Heathered Gray,https://www.walmart.com/ip/Carolina-Panthers-G-III-Sports-by-Carl-Banks-Safety-Tri-Blend-Full-Zip-Hoodie-Heathered-Gray/313031026,26.99,,0,"Collect some Carolina Panthers fan points with this cozy G-III Sports by Carl Banks Safety hoodie. When the temperatures drop, you don't want to be caught rooting on the Carolina Panthers without being prepared for the cold weather. Show off your team dedication this winter with this comfortable hoodie.","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 85% Polyester/15% Cotton,Two front pockets,Hood with drawstrings,Distressed graphics for a vintage look,Midweight hoodie suitable for moderate temperatures,Long sleeve,Screen print graphics,Machine wash, tumble dry low,Officially licensed,Imported,Brand: G-III Sports by Carl Banks",Sports & Outdoors
Tennessee Volunteers G-III Sports by Carl Banks Midfield Transitional Full-Zip Jacket - Gray/Black,https://www.walmart.com/ip/Tennessee-Volunteers-G-III-Sports-by-Carl-Banks-Midfield-Transitional-Full-Zip-Jacket-Gray-Black/666263799,75.99,,0,,,Clothing
"Hanes Men's and Big Men's X-Temp Jersey Pocket Pant, up to Size 3XL",https://www.walmart.com/ip/Hanes-Men-s-and-Big-Men-s-X-Temp-Jersey-Pocket-Pant-up-to-Size-3XL/47520514?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:Qf9_I7Hk-XGIv1ry9j2ouR3KWKt_Rupocf5KDt-H6dBIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA0CkkhE3kC6lWp5-uKaYZ8A97gq2VMzBzT1RuW86cG1l5x5SHyOI0e4tHrIAU7mCX4YRugtQatZbJBaCbL_gH0FVKTmyU_DaFl-LTWV1kJeQ4t1OCtD9WKsGqRyfP49k9w&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=3&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.35,4.1,698,,,Clothing
"Hanes Men's and Big Men's Ecosmart Short Sleeve Tee, Up To Size 3XL",https://www.walmart.com/ip/Hanes-Men-s-and-Big-Men-s-Ecosmart-Short-Sleeve-Tee-Up-To-Size-3XL/40270635?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:Qf9_I7Hk-XGIv1ry9j2ouR3KWKt_Rupocf5KDt-H6dBIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA0o1p_2qIBrc007vxckOph2whuzuzU5hu7KTlBoKmwoE5x5SHyOI0e4tHrIAU7mCX4YRugtQatZbJBaCbL_gH0FvRqygnfyVfPpja78fdiDp4t1OCtD9WKsGqRyfP49k9w&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=2&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,3.70,4.3,2889,,,Clothing
Hanes Men's X-Temp Short Sleeve Pique Polo Shirt,https://www.walmart.com/ip/Hanes-Men-s-X-Temp-Short-Sleeve-Pique-Polo-Shirt/55288653?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:Qf9_I7Hk-XGIv1ry9j2ouR3KWKt_Rupocf5KDt-H6dBIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA8Eu9noSOel0SGHKf7u642veRp4dhi6CWkG5n_TDLfpn5x5SHyOI0e4tHrIAU7mCX4YRugtQatZbJBaCbL_gH0FNMxAAV33ZzUy3kpQ9yTcu4t1OCtD9WKsGqRyfP49k9w&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,8.50,4.4,384,,,Clothing
"Hanes Men's and Big Men's Tagless Short Sleeve Tee, Up To Size 6XL",https://www.walmart.com/ip/Hanes-Men-s-and-Big-Men-s-Tagless-Short-Sleeve-Tee-Up-To-Size-6XL/40326682?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:Qf9_I7Hk-XGIv1ry9j2ouR3KWKt_Rupocf5KDt-H6dBIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUAwleFTkoVwy-rCJ7uNa34MIRlINh7IM35Qc8Ge2vGT-e5x5SHyOI0e4tHrIAU7mCX4YRugtQatZbJBaCbL_gH0FNMxAAV33ZzUy3kpQ9yTcu4t1OCtD9WKsGqRyfP49k9w&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=2&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,6.00,4.2,1541,,,Clothing
