title,url,price,avg_review,num_reviews,desc_text,desc_list,prod_category
"TSV Small Crossbody Bag Cell Phone Purse, PU Leather Cellphone Bag Wallet with Credit Card Slots for Women, Mini Shoulder Bag Messenger Pouch Ladies Handbag Clutch Phone Pockets",https://www.walmart.com/ip/TSV-Small-Crossbody-Bag-Cell-Phone-Purse-PU-Leather-Cellphone-Wallet-Credit-Card-Slots-Women-Mini-Shoulder-Messenger-Pouch-Ladies-Handbag-Clutch-Pock/386980535?variantFieldId=actual_color,13.97,,0,,,Clothing
"TSV Tote Shoulder Bag for Women PU Leather Tote Top Handle Handbags ladies Purse Messenger Crossbody Bags for Womens Handbag Adjustable Strap,  Suitable for Traveling, Shopping, Dating or Daily use",https://www.walmart.com/ip/TSV-Tote-Shoulder-Bag-Women-PU-Leather-Top-Handle-Handbags-ladies-Purse-Messenger-Crossbody-Bags-Womens-Handbag-Adjustable-Strap-Suitable-Traveling-S/394161440?variantFieldId=actual_color,9.67,,0,,,Clothing
"TSV Small Crossbody Cell Phone Pouch Purse for Women, Waterproof Mini Messenger Shoulder Bag Wallet with Credit Card Slots & Adjustable Straps Wristlet Wallet Bag Coin Purse for Most Cellphones",https://www.walmart.com/ip/TSV-Small-Crossbody-Cell-Phone-Pouch-Purse-Women-Waterproof-Mini-Messenger-Shoulder-Bag-Wallet-Credit-Card-Slots-Adjustable-Straps-Wristlet-Coin-Most/213334371?variantFieldId=actual_color,8.97,4.3,7,WOWParts team offers 30 days return or replacement quality warranty &lifetime technical supports. Please contact us freely if you need anyfurhterassistance.,"Cellphone pouch design with waterproof nylon, durable and nice appearance. ,Light weight with adjustable shoulder strap, convenient for carry on. ,L size bags are designed with earphone hole for enjoying music. ,Phone bag fits for most smartphones up to 6.5 inch. ,Suitable for sports, shopping, travel and everyday wear.",Cell Phones
"Cell Phone Pouch, TSV Casual Water Resistant Nylon Mini Cross-Body Cell Phone Shoulder Strap Wallet Pouch Bag Purse for iPhone XS XR XS Max 8 Plus Samsung S10 S9 S7 Edge LG G7 G6 V40 V30 and More",https://www.walmart.com/ip/Cell-Phone-Pouch-TSV-Casual-Water-Resistant-Nylon-Mini-Cross-Body-Shoulder-Strap-Wallet-Pouch-Bag-Purse-iPhone-XS-XR-Max-8-Plus-Samsung-S10-S9-S7-Edg/121595085?variantFieldId=actual_color,9.97,4.3,12,,,Clothing
"TSV Shoulder Bag, Travel Case for Nintendo Switch/Switch Lite, Carrying Storage Bag, Protective Storage Sling Backpack with Adjustable Shoulder Strap, Crossbody Bag Design for Animal Crossing Series",https://www.walmart.com/ip/TSV-Shoulder-Bag-Travel-Case-Nintendo-Switch-Switch-Lite-Carrying-Storage-Protective-Sling-Backpack-Adjustable-Strap-Crossbody-Bag-Design-Animal-Cros/805825935,12.97,5.0,1, WOWParts team offers 30 days return or replacement quality warranty & lifetime technical supports. Please contact us freely if you need anyfurhter assistance. ,"Anti-Shock Performance of Switch Backpack: Protective Padded Compartment in the main pocket is designed to keep Nintendo Switch system. Soft interior makes the body safe and protects switch and other accessories from bumps, scrapes, and scratches,Adjustable Design of Nintendo Switch Bag: Adjustable shoulder strap provides more comfort, relieves tire of your shoulder,Material of Nintendo Switch Travel Bag: The messenger bag for Nintendo Switch is made of environmental friendly material, nontoxic, lightweight, durable, comfortable to wear,Easy Carrying: The backpack for Nintendo Switch is easy to carry fit for N-Switch/Switch Lite out of the oblique straddle bag, even walking is also easy to take out the goods in the bag.,Type: Shoulder Bag for Nintendo Switch/Lite,Applicable: for Nintendo Switch/Switch Lite,Color: Green,Material: Polyester + Nylon,Design: for Animal Crossing,Feature: For Nintendo Switch/Lite, Soft interior, Lightweight,1 x Shoulder Bag,Anti-shock: Padded compartment gives protection to your switch and things inside.,Adjustable Shoulder Strap: Provides more comfort and relieves tire of your shoulder.,Material: Made of eco-friendly material, non-toxic, lightweight and durable.,Easy Carrying: The backpack is easy to carry and fits for N-Switch/Switch Lite.,Gift: As designed for Animal Crossing series, it's wonder gift for Animal Crossing lover and friends.",Video Games
"TSV Travel Shoulder Bag Fit for Nintendo Switch/Lite, Protective Storage Sling Backpack, Carrying Case with Adjustable Strap for Nintendo Switch/Switch Lite, Design for Animal Crossing Series Lover",https://www.walmart.com/ip/TSV-Travel-Shoulder-Bag-Fit-Nintendo-Switch-Lite-Protective-Storage-Sling-Backpack-Carrying-Case-Adjustable-Strap-Switch-Switch-Lite-Design-Animal-Cr/144122045,12.97,,0, WOWParts team offers 30 days return or replacement quality warranty & lifetime technical supports. Please contact us freely if you need anyfurhter assistance. ,"Anti-Shock Performance of Switch Backpack: Protective Padded Compartment in the main pocket is designed to keep Nintendo Switch system. Soft interior makes the body safe and protects switch and other accessories from bumps, scrapes, and scratches,Adjustable Design of Nintendo Switch Bag: Adjustable shoulder strap provides more comfort, relieves tire of your shoulder,Material of Nintendo Switch Travel Bag: The messenger bag for Nintendo Switch is made of environmental friendly material, nontoxic, lightweight, durable, comfortable to wear,Easy Carrying: The backpack for Nintendo Switch is easy to carry fit for N-Switch/Switch Lite out of the oblique straddle bag, even walking is also easy to take out the goods in the bag.,Type: Shoulder Bag for Nintendo Switch/Lite,Applicable: for Nintendo Switch/Switch Lite,Color: Green,Material: Polyester + Nylon,Design: for Animal Crossing,Feature: For Nintendo Switch/Lite, Soft interior, Lightweight,1 x Shoulder Bag,Anti-shock: Padded compartment gives protection to your switch and things inside.,Adjustable Shoulder Strap: Provides more comfort and relieves tire of your shoulder.,Material: Made of eco-friendly material, non-toxic, lightweight and durable.,Easy Carrying: The backpack is easy to carry and fits for N-Switch/Switch Lite.,Gift: As designed for Animal Crossing series, it's wonder gift for Animal Crossing lover and friends.",Video Games
"Travel Shoulder Bag, Fits for Nintendo Switch/Switch Lite Console, Joy-Con Grip & Switch Accessories, Protective Waterproof Storage Sling Backpack Shoulder Bag compatible Nintendo Switch and iPad",https://www.walmart.com/ip/Travel-Shoulder-Bag-Fits-Nintendo-Switch-Switch-Lite-Console-Joy-Con-Grip-Switch-Accessories-Protective-Waterproof-Storage-Sling-Backpack-Bag-compati/736519095?variantFieldId=actual_color,18.97,3.7,3,,,Clothing
"TSV Crossbody Cell Phone Purse Bag, Leather Phone Case Holder Wallet with Touch Window, Small Lightweight Shoulder Bag Crossbody Bag Coin Purse Credit Card Holder, Fits for iPhone Xs Max and more",https://www.walmart.com/ip/TSV-Crossbody-Cell-Phone-Purse-Bag-Leather-Case-Holder-Wallet-Touch-Window-Small-Lightweight-Shoulder-Bag-Coin-Credit-Card-Holder-Fits-iPhone-Xs-Max/226821513?variantFieldId=actual_color,7.97,,0, WOWParts team offers 30 days return or replacement quality warranty & lifetime technical supports. Please contact us freely if you need anyfurhter assistance. ,"Protections: Made of PU leather, this phone purse keeps your cellphone and other electric devices safe and protected.,Compatible: Compatible with iPhone 11, iPhone X, iPhone 8, iPhone 7, iPhone6, iPhone5/5s; Samsung Galaxy Note5; Samsung Galaxy S7/S6/S5; HTC and any other mobile phone under 6.5 inch.,Design: Two separated pouches, not only hold your smartphone, but also some cash, credit cards, keys, charger, earphones, etc. An open pocket on back can hold some cash or cards.,Applications: The bag with cute appearance is perfect for use in any occasions. Tiny simple design and lightweight shoulder bag suits any style handbag, clothes, etc.,Type: Pouch,Gender: Women,Material: PU Leather,Shoulder Belt Length: 119.5cm/47in,Applicable Mobile Phone: ≤ 6.5in,Closure Type: Hasp ,Size: 19.5cm*12cm*2cm/7.68*4.72*0.79in,1 x Phone Purse,Full protection: Made of PU leather, prevents cellphone and other electric devices from dust, shocks, scratches. ,Convenient Carrying: 1 clear phone pocket & 1 slip pocket. ,DIY Length: Easy to unlash the strap, make a knot to adjust the length of strap. ,Good Purposes: Directly use the smartphone by the clear touchscreen window. ,Various Phone Size: Compatible with iPhone; Samsung Galaxy; HTC and more phone under 6.5 inch.",Cell Phones
"Cell Phone Pouch, TSV Casual Water Resistant Nylon Mini Cross-Body Cell Phone Shoulder Strap Wallet Pouch Bag Purse for iPhone XS XR XS Max 8 Plus Samsung S10 S9 S7 Edge LG G7 G6 V40 V30 and More",https://www.walmart.com/ip/Cell-Phone-Pouch-TSV-Casual-Water-Resistant-Nylon-Mini-Cross-Body-Shoulder-Strap-Wallet-Pouch-Bag-Purse-iPhone-XS-XR-Max-8-Plus-Samsung-S10-S9-S7-Edg/615553129?variantFieldId=actual_color,9.97,4.3,12,,,Clothing
"TSV Small Crossbody Cell Phone Pouch Purse for Women, Waterproof Mini Messenger Shoulder Bag Wallet with Credit Card Slots & Adjustable Straps Wristlet Wallet Bag Coin Purse for Most Cellphones",https://www.walmart.com/ip/TSV-Small-Crossbody-Cell-Phone-Pouch-Purse-Women-Waterproof-Mini-Messenger-Shoulder-Bag-Wallet-Credit-Card-Slots-Adjustable-Straps-Wristlet-Coin-Most/634223413?variantFieldId=actual_color,9.97,4.3,7,WOWParts team offers 30 days return or replacement quality warranty &lifetime technical supports. Please contact us freely if you need anyfurhterassistance.,"Cellphone pouch design with waterproof nylon, durable and nice appearance. ,Light weight with adjustable shoulder strap, convenient for carry on. ,L size bags are designed with earphone hole for enjoying music. ,Phone bag fits for most smartphones up to 6.5 inch. ,Suitable for sports, shopping, travel and everyday wear.",Cell Phones
"TSV Switch Travel Bag with USB Charging Port, for Nintendo Switch Console & Accessories, Protective Storage Sling Backpack Shoulder Bag for Nintendo Switch and iPad",https://www.walmart.com/ip/TSV-Switch-Travel-Bag-USB-Charging-Port-Nintendo-Console-Accessories-Protective-Storage-Sling-Backpack-Shoulder-iPad/737548506?variantFieldId=actual_color,13.97,3.6,15,,,Clothing
"TSV Women's Leather Bifold Wallet, Small Short Pocket Buckle Purse, Bifold Card Coin Holder with ID Window, Stylish Compact Zipper Clutch Wallets, Perfect Gifts for Women Ladies (Wine Red/Cyan/Black)",https://www.walmart.com/ip/TSV-Women-s-Leather-Bifold-Wallet-Small-Short-Pocket-Buckle-Purse-Card-Coin-Holder-ID-Window-Stylish-Compact-Zipper-Clutch-Wallets-Perfect-Gifts-Wome/690317783?variantFieldId=actual_color,7.97,,0,,,Clothing
"TSV Travel Shoulder Backpack Bag for Nintendo Switch Console, Dock, Joy-Con Grip & Switch Accessories, w/ USB Charging Interface Protective Storage Sling Shoulder Chest Bag for Nintendo Switch, iPad",https://www.walmart.com/ip/TSV-Travel-Shoulder-Backpack-Bag-Nintendo-Switch-Console-Dock-Joy-Con-Grip-Accessories-w-USB-Charging-Interface-Protective-Storage-Sling-Chest-Switch/811127313?variantFieldId=actual_color,13.97,,0,,,Clothing
"Women Wallet Clutch Organizer, TSV Portable PU Matte Leather Zipper Wallet Coin Purse, RFID Bifold Fashionable Women Wallet for Cash, ID Cards, Credit Cards - Great Gift for Girl Friends, Colleagues",https://www.walmart.com/ip/Women-Wallet-Clutch-Organizer-TSV-Portable-PU-Matte-Leather-Zipper-Coin-Purse-RFID-Bifold-Fashionable-Cash-ID-Cards-Credit-Cards-Great-Gift-Girl-Frie/381498404?variantFieldId=actual_color,10.87,,0,,,Clothing
Waterproof Backpack Travel Bag for Nintendo Switch and Switch Lite Protective Crossbody Shoulder Sling Bag Fits for Console Joy-Cons and Accessories,https://www.walmart.com/ip/Waterproof-Backpack-Travel-Bag-for-Nintendo-Switch-and-Switch-Lite-Protective-Crossbody-Shoulder-Sling-Bag-Fits-for-Console-Joy-Cons-and-Accessories/397187736?variantFieldId=actual_color,18.97,4.3,3, WOWParts team offers 30 days return or replacement quality warranty & lifetime technical supports. Please contact us freely if you need anyfurhter assistance. ,"Design: With this bag, you can put your Nintendo Switch, controller and other accessories in it and keep them neat, when you go outside. ,Reasonable Space: You can make full use of the pocket space, keep all your accessories organized. Easy to put in and take out all accessories. ,USB Charging Interface: There is a USB charging interface on the side, which is convenient to connect your portable power bank with your smart phone. Easy to charge, no worries about running out of battery. ,Adjustable Shoulder Strap: Adjustable shoulder strap will give you comfort while carrying this. ,Waterproof: The Shoulder Bag is water-proof and wear-resistant to keep your Switch and other accessories safe and secure. ,Type: Shoulder Bag,Material: Canvas,1 x Backpack ,1 x USB Cable,With this bag, you can put your Nintendo Switch, controller and other accessories in it. ,USB Charging Interface, easy to charge, no worries about running out of battery. ,Reasonable Space: You can make full use of the pocket space. ,Adjustable shoulder strap will give you comfort while carrying this. ,The Shoulder Bag is water-proof and wear-resistant to keep your Switch and other accessories safe and secure.",Electronics
"Chest Pack Shoulder Bag - TSV Lightweight Multi-purpose Crossbody Bag Backpack, 4 Pockets Outdoor Sports Chest Sling Bag Backpack for Men Women Boys Girls, with USB Charging Port & Adjustable Strap",https://www.walmart.com/ip/Chest-Pack-Shoulder-Bag-TSV-Lightweight-Multi-purpose-Crossbody-Backpack-4-Pockets-Outdoor-Sports-Sling-Backpack-Men-Women-Boys-Girls-USB-Charging-Po/905430158?variantFieldId=actual_color,13.97,4.0,1,,,Clothing
"Waterproof Sling Bags, Chest Shoulder Backpacks Crossbody Purse Outdoor Chest Bag Travel Backpack, compatible with Nintendo Switch /Switch Lite Console, Dock, Joy-Con Grip & Switch Accessories",https://www.walmart.com/ip/Waterproof-Sling-Bags-Chest-Shoulder-Backpacks-Crossbody-Purse-Outdoor-Bag-Travel-Backpack-compatible-Nintendo-Switch-Switch-Lite-Console-Dock-Joy-Co/538874222?variantFieldId=actual_color,18.97,,0,,,Clothing
"TSV Makeup Bags Portable Travel Cosmetic Bag Waterproof Organizer Multifunction Case with Zipper Toiletry Bags for Women, Large Capacity Travel Organizer Bags for Cosmetics, Brushes, Toiletries",https://www.walmart.com/ip/TSV-Makeup-Bags-Portable-Travel-Cosmetic-Bag-Waterproof-Organizer-Multifunction-Case-Zipper-Toiletry-Women-Large-Capacity-Cosmetics-Brushes-Toiletrie/826436642?variantFieldId=actual_color,10.97,,0,,,Clothing
"TSV Mini Hard Suitcase Crossbody Handbag, Waterproof Cell Phone Bag Purse Crossbody Bag, Small Suitcase Wallet Clutch Cell Phone Pouch with Wrist Strap and Removable Shoulder Strap and Zipper",https://www.walmart.com/ip/TSV-Mini-Hard-Suitcase-Crossbody-Handbag-Waterproof-Cell-Phone-Bag-Purse-Bag-Small-Wallet-Clutch-Pouch-Wrist-Strap-Removable-Shoulder-Zipper/137287984?variantFieldId=actual_color,11.47,3.5,2,,,Clothing
"TSV Crossbody Cell Phone Purse Bag, Leather Phone Case Holder Wallet with Touch Window, Small Lightweight Shoulder Bag Crossbody Bag Coin Purse Credit Card Holder, Fits for iPhone Xs Max and more",https://www.walmart.com/ip/TSV-Crossbody-Cell-Phone-Purse-Bag-Leather-Case-Holder-Wallet-Touch-Window-Small-Lightweight-Shoulder-Bag-Coin-Credit-Card-Holder-Fits-iPhone-Xs-Max/104247906?variantFieldId=actual_color,7.97,,0, WOWParts team offers 30 days return or replacement quality warranty & lifetime technical supports. Please contact us freely if you need anyfurhter assistance. ,"Protections: Made of PU leather, this phone purse keeps your cellphone and other electric devices safe and protected.,Compatible: Compatible with iPhone 11, iPhone X, iPhone 8, iPhone 7, iPhone6, iPhone5/5s; Samsung Galaxy Note5; Samsung Galaxy S7/S6/S5; HTC and any other mobile phone under 6.5 inch.,Design: Two separated pouches, not only hold your smartphone, but also some cash, credit cards, keys, charger, earphones, etc. An open pocket on back can hold some cash or cards.,Applications: The bag with cute appearance is perfect for use in any occasions. Tiny simple design and lightweight shoulder bag suits any style handbag, clothes, etc.,Type: Pouch,Gender: Women,Material: PU Leather,Shoulder Belt Length: 119.5cm/47in,Applicable Mobile Phone: ≤ 6.5in,Closure Type: Hasp ,Size: 19.5cm*12cm*2cm/7.68*4.72*0.79in,1 x Phone Purse,Full protection: Made of PU leather, prevents cellphone and other electric devices from dust, shocks, scratches. ,Convenient Carrying: 1 clear phone pocket & 1 slip pocket. ,DIY Length: Easy to unlash the strap, make a knot to adjust the length of strap. ,Good Purposes: Directly use the smartphone by the clear touchscreen window. ,Various Phone Size: Compatible with iPhone; Samsung Galaxy; HTC and more phone under 6.5 inch.",Cell Phones
